intervener,target,start,end,source,direction,type,amount,air,naval,size_naval,firing_outside,intervener_casualties,target casualties,domestic_dispute,affect_policies,social_protective,pursuit_border,economic,strategic,humanitarian,territorial,military/diplomatic,contiguity,int_contig,description
385,645,20030709,20040705,1,0,3,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Norway sends stabilization troops to Iraq (AP, AFP)"
840,645,20030715,20040721,1,0,3,1,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Phillipines send peacekeeping troops to Iraq (AP, AFX, EF)"
3903,940,20030724,88888888,1,1,5,2,2,2,1,0,9999999,9999999,1,0,0,0,0,0,1,0,0,0,1,"Austrailia leads regional peackeeping mission to Solomon Islands (AAP, ST, AFP)"
210,645,20030725,20050416,1,0,5,2,9,9,9,0,2,9999999,0,0,0,0,0,0,1,0,0,0,1,"Netherlands sends troops to Iraq (BBC, NYT)"
230,645,20030727,20040521,1,0,5,2,2,2,2,0,9999999,9999999,0,0,0,0,0,1,1,0,0,0,1,"Spain sends troops to Iraq (AFP, Xinh)"
317,645,20030729,88888888,1,0,3,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,Slovenia sends soldiers to Iraq (AP)
360,645,20030731,88888888,1,0,5,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Romania sends peacekeeping force to Iraq (AP, BBC)"
372,645,20030804,88888888,1,0,3,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,Georgia sends troops for rebuilding effort in Iraq (AFP)
2420,450,20030804,20031001,4,0,5,2,2,9,9,0,9999999,9999999,1,1,0,0,0,0,1,0,1,0,0,"ECOWAS sends peacekeepers to Liberia (AllAfrica, AFP, Xinh)"
666,660,20030808,20030810,1,0,0,0,4,0,9,9,9999999,9999999,0,0,0,1,0,0,0,0,0,1,1,"Israeli air raids against Hezbollah (AFP, UPI, DP)"
2,450,20030811,20030930,1,0,4,2,2,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,"US send peacekeepers to Liberia (Fed. Info, AFP, DP)"
355,645,20030811,20051227,1,0,5,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Bulgaria sends troops as part of the Iraq coalition (AP, Xinh)"
373,645,20030816,88888888,1,0,3,1,2,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,Azerbaijan sends troops as part of the Iraq coalition (AFP)
705,645,20030819,88888888,1,0,3,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,Kazakhstan sends peacekeepers to Iraq (AP)
42,645,20030826,20040520,1,0,5,1,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dominican Republic sends troop to aid in reconstuction in Iraq (AFP)
91,645,20030826,20040520,1,0,5,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Honduras sends troops to aid in Iraq reconstruction (AFP, Xinh)"
92,645,20030826,88888888,1,0,2,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"EL Salvador sends peacekeeping troops to Iraq (AP, Xinh)"
93,645,20030827,20040220,1,0,2,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Nicaragua sends troops to aid humanitarian effort in Iraq (AP, Xinh)"
310,645,20030828,20041222,1,0,2,1,2,9,9,0,1,9999999,0,0,0,0,0,0,1,0,0,0,1,Hungary sends troops to Iraq provide security for ambulance convoy (HN)
369,645,20030828,20051227,1,0,2,1,9,9,9,0,18,9999999,0,0,0,0,0,0,1,0,0,0,1,"Ukraine sends troops as part of the Iraq coalition (Xinh, TASS)"
800,645,20030904,20040928,1,0,2,1,9,9,9,0,2,9999999,0,0,0,0,0,0,1,0,0,0,1,Thailand sends ground troops to Iraq (AFP)
359,645,20030912,88888888,1,0,2,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Moldova sends troops to Iraq to aid in peacekeeping (WP, AFP)"
1014,450,20030919,88888888,4,0,2,4,9,9,9,0,78,9999999,0,0,0,0,0,1,1,0,1,0,0,UN (UNMIL) to ensure ceasefire in Liberia and provide humanitarian aid (UN website)
920,645,20030926,20040925,1,0,2,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"New Zealand sends troops to aid rebuilding in Iraq (AP, AFP)"
666,652,20031005,20031005,1,6,5,0,4,0,9,0,9999999,0,0,0,0,1,0,0,0,0,0,1,1,"Israeli air raid on Syria (Int'l Herald, FT, AP)"
235,645,20031113,20050210,1,0,2,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Portugal sends force to Iraq (AFP, IPS)"
830,645,20031114,20060527,1,0,2,1,2,2,1,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Singapore sends force to aid in Iraq rebuilding (AFP, Xinh)"
101,100,20031220,20031227,1,0,4,1,9,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Venezula pursues rebels in Colombia (UPI, Xinh)"
740,645,20040119,99999999,1,0,9,1,9,9,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,Japan sends troops to Iraq (JPTS)
625,483,20040129,20040129,1,6,5,0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Sudanese conflict leads to bombing into Chad (DP, AFP) "
2,41,20040229,20040601,1,3,3,2,2,2,2,0,0,9999999,0,1,0,0,0,1,0,0,0,0,1,"US aids in restoring order in Haiti (AP, AFP)"
220,41,20040301,20040625,1,3,3,1,2,0,9,0,0,9999999,0,1,0,0,0,1,0,0,0,0,0,"France aids in restoring order in Haiti (AFP, UPI)"
155,41,20040304,20040625,1,3,3,1,2,0,9,0,0,9999999,0,1,0,0,0,1,0,0,0,0,0,"Chili aids in restoring order to Haiti (AFP, Xinh, AP)"
20,41,20040312,20040625,1,3,3,1,2,0,9,0,0,9999999,0,1,0,0,0,1,0,0,0,0,0,"Canada aids in restoring order to Haiti (AP, Barrier)"
1014,437,20040405,88888888,4,0,5,2,2,9,9,0,9999999,9999999,0,0,1,0,0,1,1,0,0,0,0,"UN (UNOCI) peacekeeping operation in Ivory Coast (DP, AFP, FT, UN Sec Council)"
517,490,20040408,20040408,1,6,5,9,0,0,9,0,9999999,9999999,0,0,0,1,0,0,0,0,0,1,1,"Rwanda pursues rebels in DRC (Econ., FT, Xinh)"
2,770,20040502,20040420,1,6,3,9,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,US pursues Taliban insurgents into Pakistan (AFP)
2400,625,20040508,88888888,4,0,3,3,2,0,9,0,9999999,9999999,0,1,1,0,0,0,1,0,1,0,1,"AU peacekeeping to protect cease fire monitors in Darfur region of Sudan (DP, AFP, FedInf)"
1014,41,20040601,88888888,4,1,3,3,2,9,9,0,9999999,9999999,0,1,0,0,0,0,1,0,1,0,0,UN (MINUSTAH) provides security in Haiti following domestic strife (UN website)
1014,516,20040601,88888888,4,0,3,2,2,0,9,0,9999999,9999999,0,0,1,0,0,0,1,0,0,0,0,UN (ONUB) peacekeeping mission in Burundi following civil war (The Stimson Center)
955,645,20040702,20041217,1,0,2,1,0,0,9,0,9999999,9999999,0,0,0,0,0,0,1,0,0,0,1,"Tonga sends peacekeeping troops to Iraq (PN, BBC)"
220,483,20040731,88888888,2,1,3,1,2,0,9,0,9999999,9999999,0,0,0,0,0,1,1,0,0,0,1,"France provides humanitarian aid and protection for Sudanese refugees fleeing to Chad (AFP, DP)"
200,437,20041111,20041113,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Britain evacuates nationals from Ivory Coast (UPI)
255,437,20041111,20041113,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Germany evacuates nationals from Ivory Coast (AFP, BBC)"
517,490,20041201,88888888,1,6,5,9,2,0,9,0,9999999,9999999,0,0,0,1,0,0,0,0,0,1,1,"Rwanda pursues rebels in DRC (Econ., FT, Xinh)"
255,625,20041216,20041224,1,0,2,1,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Germany provides logistical support to Sudan (AFP)
750,780,20041226,20050121,1,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"India provides tsunami relief Sri Lanka (Indo-Asian, BBC)"
750,781,20041228,20050121,1,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"India provides tsunami relief to Maldives (HT, BBC)"
2,800,20041230,20050401,1,1,2,4,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"US provides tsunami relief to Thailand (AP, BBC)"
2,850,20041230,20050126,1,1,2,4,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"US provides tsunami relief to Indonesia (FT, AFP, Scripps)"
900,850,20041230,20050326,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Australia provides tsunami relief to Indonesia (Nationwide, W.Aus)"
920,850,20041230,20050326,1,1,2,1,2,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"New Zealand provides tsunami relief to Indonesia (AP, Xinh)"
200,780,20050101,20050215,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Britain provides tsunami relief to Sri Lanka (LT, BBC)"
740,850,20050101,20050215,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Japan provides tsunami relief to Indonesia (Kyodo, AP)"
2,780,20050103,20050215,1,1,2,2,2,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"US provides tsunami relief to Sri Lanka (AFP, AP)"
770,780,20050103,20050302,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Pakistan provides tsunami relief to Sri Lanka (PT, BBC)"
750,850,20050104,20050120,1,1,2,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,India provide troops to Indonesian aid following earthquake (Indo-Asian News)
830,850,20050108,20050215,1,1,2,1,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Singapore establishes relief base in Indonesia (NP)
230,850,20050113,20050215,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Spain provides tsunami relief to Indonesia (BBC, EuroNews, Xinh)"
2,41,20050201,20050513,1,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"US troops build schools and provide medical aid in Haiti (AP, Navy Newsstand)"
775,800,20050415,20050415,1,3,5,1,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,1,1,Burmese troops cross into Thailand (BBC)
1014,625,20050427,88888888,4,0,2,3,2,0,9,0,9999999,9999999,0,0,0,0,0,1,1,0,0,0,0,"UN (UNMIS) peacekeepers in Sudan (UPI, UN website)"
771,750,20051004,20051014,1,0,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Bangladeshi force crosses border into India (AFP)
2,770,20051010,20060330,1,1,2,2,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"US troops give humanitarian aid to Pakistan after earthquake (FT, Reuters)"
1060,770,20051106,20060131,4,1,2,2,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Nato troops give humanitarian aid to Pakistan after earthquake (US Fed News, UPI)"
100,130,20051111,20051111,1,0,5,1,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Colombian aircraft in Equador pursuing Colombian rebels (BBC, Xinh)"
900,770,20051113,20060330,1,1,3,1,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Australian troops give earthquake relief to Pakistan (GN, AFP)"
40,680,99999999,19760311,1,1,9,9,3,9,9,9,999,999,0,1,0,0,9,1,0,0,9,0,0,Dhofar Reb.-Peterson/Keesings
